3,2,24731520,59441540,,114,97,Z,195,Suur-Paala
3,2,24667970,59461200,,230,99,Z,222,Kopli
3,1,24781100,59439690,,249,102,Z,206,Kopli
3,2,24813740,59426820,,270,110,Z,139,Suur-Paala
3,2,24751440,59443160,,206,114,Z,72,Kopli
3,1,24704120,59453380,,108,136,false,71,Kadriorg
3,1,24749880,59443450,,324,140,false,150,Kopli
3,5,24712450,59448090,,314,142,false,94,Kopli
3,4,24760410,59435520,,358,501,Z,48,Tondi
3,1,24745410,59419270,,147,502,Z,181,Pärnu mnt depoo
3,5,24749250,59443560,,105,505,Z,47,Vana-Lõuna
3,2,24743510,59419950,,293,506,Z,56,Pärnu mnt depoo
3,4,24813750,59426780,,263,509,Z,99,Suur-Paala
3,2,24769270,59431480,,310,512,Z,120,Kopli
3,4,24738200,59414130,,221,517,Z,24,Tondi
3,2,24759520,59435410,,109,518,Z,179,Suur-Paala
3,4,24779660,59427290,,236,520,Z,78,Tondi
3,3,24775180,59439050,,72,521,Z,51,Kadriorg
3,4,24734200,59411330,,202,522,false,234,Tondi
3,2,24672560,59459350,,311,523,false,34,Kopli
3,4,24733860,59410940,,195,525,false,180,Tondi
3,3,24740540,59416710,,185,526,false,164,Tondi
3,1,24669470,59461110,,318,527,false,94,Kopli
3,5,24669060,59461400,,318,528,false,72,Kopli
3,4,24746700,59434040,,19,529,false,151,Suur-Paala
3,4,24777330,59428040,,129,530,false,127,Suur-Paala
3,2,24799900,59426060,,81,533,false,159,Suur-Paala
3,1,24754910,59437240,,100,534,false,39,Kadriorg
3,2,24746180,59418980,,147,536,false,18,Pärnu mnt depoo
3,3,24733990,59410930,,197,539,false,108,Tondi
3,5,24745830,59432450,,10,540,false,24,Kopli
3,1,24682400,59454860,,262,541,false,124,Kopli
2,36,24742520,59424930,,0,1003,Z,88,Väike-Õismäe
2,67,24889350,59443330,,248,1009,Z,73,Sütiste
2,83,24666150,59396990,,260,1012,Z,52,Mustamäe
2,12,24896760,59445200,,330,1014,Z,103,Seli
2,18A,24757200,59437500,,206,1020,Z,57,Urda
2,8,24658310,59409090,,210,1022,Z,56,Väike-Õismäe
2,8,24658410,59410480,,247,1024,Z,174,Väike-Õismäe
2,83,24712560,59419430,,206,1028,Z,82,Mustamäe
2,18A,24648580,59367010,,66,1029,Z,22,Viru keskus
2,81,24661280,59411780,,45,1030,Z,96,Mustamäe
2,42,24780480,59432770,,285,1031,Z,114,Väike-Õismäe
2,67,24705860,59399610,,183,1037,Z,43,Sütiste
2,36,24658580,59410620,,208,1038,Z,100,Väike-Õismäe
2,18,24726980,59398090,,14,1039,Z,78,Viru keskus
2,9,24661800,59410340,,225,1047,Z,104,Kadaka
2,24,24731280,59428780,,77,1071,Z,105,Estonia
2,36,24742640,59424090,,356,1097,Z,117,Viru
2,36,24634720,59413360,,290,1099,Z,48,Väike-Õismäe
2,57,24727860,59400950,,202,1107,Z,76,Raudalu
2,37,24658680,59400750,,149,1108,Z,34,Mustamäe
2,3,24661030,59411290,,294,1110,Z,72,Vana-Lõuna
2,24,24645050,59397160,,191,1120,Z,19,Estonia
2,24,24655990,59404980,,332,1141,Z,166,Kadaka
2,54,24758280,59429190,,296,1144,Z,62,Väike-Õismäe
2,14,24660840,59412120,,319,1145,Z,50,Viru keskus
2,20A,24660340,59408860,,129,1158,Z,72,Viru keskus
2,24,24637590,59397710,,244,1162,Z,126,Kadaka
2,66,24898660,59446700,,68,1163,Z,68,Priisle
2,85,24678720,59404940,,85,1164,Z,111,Balti jaam
2,8,24766700,59440540,,68,1166,Z,167,Äigrumäe
2,24,24676840,59404880,,79,1167,Z,187,Estonia
2,20A,24743450,59429070,,12,1168,Z,30,Viru keskus
2,28,24668210,59410490,,18,1169,Z,79,Väike-Õismäe
2,24,24661500,59399100,,150,1170,Z,208,Kadaka
2,11,24660350,59408840,,121,1180,Z,14,Kadaka
2,59,24713870,59441170,,333,1186,Z,61,Pikakari
2,8,24635330,59412230,,149,1187,Z,14,Väike-Õismäe
2,41,24742070,59441840,,50,1203,Z,54,Balti jaam
2,13,24735920,59404130,,240,1214,Z,46,Väike-Õismäe
2,59,24657810,59409750,,205,1215,Z,84,Balti jaam
2,21,24732410,59429010,,67,1222,Z,12,Balti jaam
2,3,24738400,59439810,,61,1226,Z,155,Pelguranna
2,24,24661210,59412210,,161,1227,Z,244,Kadaka
2,21,24707600,59428840,,295,1230,Z,59,Landi
2,8,24849530,59478830,,45,1232,Z,141,Äigrumäe
2,85,24658610,59400750,,148,1233,Z,170,Mustamäe
2,5,24717910,59366380,,357,1235,Z,45,Metsakooli tee
2,20A,24638110,59382180,,13,1236,Z,46,Viru keskus
2,8,24705620,59429560,,237,1238,Z,46,Väike-Õismäe
2,20A,24757560,59436200,,167,1242,Z,15,Laagri alevik
2,28,24747120,59427750,,73,1248,Z,40,Vana-Lõuna
2,3,24694320,59448630,,261,1262,Z,131,Pelguranna
2,59,24720470,59435770,,145,1265,Z,30,Balti jaam
2,24,24730240,59428900,,253,1277,Z,40,Kadaka
2,41,24635040,59425730,,299,1281,Z,25,Landi
2,85,24690690,59414510,,208,1289,Z,28,Mustamäe
2,21B,24741940,59441790,,66,1297,Z,36,Balti jaam
2,36,24684470,59387900,,286,1300,Z,66,Väike-Õismäe
2,42,24658040,59410080,,272,1302,Z,24,Väike-Õismäe
2,23,24733360,59413020,,1,1315,Z,79,Bussijaam
2,42,24636050,59412630,,112,1316,Z,14,Väike-Õismäe
2,8,24657550,59409850,,225,1317,Z,152,Väike-Õismäe
2,18A,24745550,59431660,,6,1347,Z,74,Viru keskus
2,37,24645900,59422960,,190,1348,Z,86,Mustamäe
2,45,24635460,59412000,,153,1350,Z,18,Väike-Õismäe
2,45,24671850,59397430,,180,1352,Z,59,Ülemiste
2,8,24640240,59413480,,164,1353,Z,30,Väike-Õismäe
2,8,24753020,59443480,,359,1354,Z,70,Väike-Õismäe
2,21A,24632220,59427250,,318,1355,Z,55,Kakumäe
2,14,24660180,59412000,,20,1356,Z,61,Vana-Pääsküla
2,45,24726930,59398930,,194,1357,Z,38,Väike-Õismäe
2,42,24746390,59432980,,276,1384,Z,98,Väike-Õismäe
2,67,24749090,59433350,,221,1401,Z,101,Sütiste
2,27,24583430,59414680,,211,1406,Z,78,Harkujärve
2,83,24712270,59418880,,23,1412,Z,141,Kaubamaja
2,83,24658260,59400510,,999,1415,Z,167,Kaubamaja
2,23,24772750,59426830,,301,1421,Z,41,Bussijaam
2,40,24767370,59437900,,252,1422,Z,31,Pelguranna
2,12,24635930,59412520,,121,1423,Z,14,Väike-Õismäe
2,40,24732550,59434980,,91,1424,Z,132,Priisle
2,13,24658910,59405970,,35,1425,Z,11,Priisle
2,18,24730600,59404040,,205,1426,Z,17,Laagri
2,36,24632340,59408930,,160,1427,Z,135,Viru
2,23,24685600,59387740,,290,1428,Z,16,Kadaka
2,83,24659140,59400110,,144,1438,Z,26,Mustamäe
2,67,24681870,59397270,,345,1439,Z,14,Seli
2,13,24657820,59409840,,275,1449,Z,130,Väike-Õismäe
2,3,24660850,59408400,,126,1473,Z,110,Vana-Lõuna
2,8,24890770,59481350,,74,1474,Z,110,Väike-Õismäe
2,27,24673560,59394550,,348,1477,Z,16,Harkujärve
2,23,24656180,59404980,,67,1486,Z,60,Kadaka
2,18,24626680,59350230,,207,1489,Z,35,Laagri
2,83,24755770,59434620,,176,1491,Z,111,Kaubamaja
2,67,24658670,59410670,,205,1492,Z,131,Sütiste
2,36,24635930,59412590,,113,1493,Z,152,Väike-Õismäe
2,67,24896650,59445130,,26,1494,Z,120,Seli
2,24,24706130,59410920,,23,1496,Z,63,Estonia
2,28,24742010,59419970,,346,1500,Z,20,Vana-Lõuna
2,18,24759430,59439160,,37,1516,Z,62,Viru keskus
2,13,24851680,59451600,,244,1518,Z,72,Väike-Õismäe
2,42,24866220,59442530,,254,1520,Z,140,Väike-Õismäe
2,18A,24686810,59377760,,249,1546,Z,37,Urda
2,23,24664880,59391450,,88,1553,Z,99,Bussijaam
2,21,24660000,59408770,,214,1559,Z,38,Balti jaam
2,54,24670680,59427950,,260,1560,Z,36,Väike-Õismäe
2,36,24683220,59388750,,170,1563,Z,27,Viru
2,8,24829230,59464640,,224,1568,Z,86,Väike-Õismäe
2,1,24789530,59442160,,45,1569,Z,89,Viimsi
2,23,24728600,59429210,,273,1631,Z,116,Kadaka
2,21,24601090,59436220,,151,1740,Z,26,Balti jaam
2,28,24664020,59410980,,136,1742,Z,60,Vana-Lõuna
2,41,24662860,59426900,,73,1747,Z,10,Balti jaam
2,11,24657860,59409630,,202,1757,Z,122,Kadaka
2,85,24658520,59400750,,190,1759,Z,142,Mustamäe
2,8,24686250,59429320,,76,1774,Z,125,Äigrumäe
2,24,24655850,59405110,,57,1798,Z,144,Kadaka
2,41,24747410,59434510,,228,1813,Z,41,Landi
2,21A,24648280,59411180,,88,1829,Z,28,Väike-Õismäe
2,12,24657460,59409630,,0,1885,Z,24,Väike-Õismäe
2,45,24660130,59408890,,70,1908,Z,118,Väike-Õismäe
2,45,24795250,59423080,,83,1942,Z,91,Ülemiste
2,24,24697800,59402850,,224,1956,Z,230,Kadaka
2,24,24656090,59404970,,76,1957,Z,84,Kadaka
2,3,24741690,59420170,,306,1960,Z,56,Vana-Lõuna
2,85,24660170,59408680,,120,1967,Z,190,Mustamäe
2,11,24660180,59408710,,121,1969,Z,40,Kadaka
2,73,24730790,59450880,,96,2032,Z,84,Vana-Lõuna
2,33,24659970,59409610,,126,2045,Z,44,Männiku
2,72,24668380,59410390,,10,2064,Z,24,Keskuse
2,54,24646640,59411140,,260,2065,Z,10,Väike-Õismäe
2,84,24733340,59436960,,29,2068,Z,89,Balti jaam
2,81,24658630,59400580,,173,2069,Z,80,Mustamäe
2,10,24656570,59409700,,314,2070,Z,32,Väike-Õismäe
2,13,24660350,59407050,,213,2074,Z,34,Väike-Õismäe
2,35,24714530,59433480,,145,2100,Z,144,Seli
2,81,24749760,59433670,,228,2122,Z,190,Mustamäe
2,25,24763220,59443210,,267,2125,Z,81,Reisisadama D-terminal
2,72,24688380,59399690,,257,2132,Z,48,Keskuse
2,85,24713020,59431540,,60,2133,Z,85,Balti jaam
2,61,24643680,59405650,,188,2134,Z,78,Kotermaa
2,57,24764020,59362550,,150,2140,Z,36,Raudalu
2,16,24639710,59412310,,111,2148,Z,35,Tallinn-Väike
2,72,24662360,59411400,,96,2188,Z,254,Keskuse
2,2,24742390,59441700,,57,2189,Z,76,Balti jaam
2,84,24693280,59400320,,64,2194,Z,137,Balti jaam
2,54,24623520,59405390,,282,2195,Z,109,Priisle
2,5,24785420,59440490,,65,2198,Z,73,Metsakooli tee
2,20,24636900,59368630,,214,2200,Z,63,Pääsküla jaam
2,25,24747770,59427860,,73,2208,Z,27,Reisisadama D-terminal
2,20,24661200,59408590,,67,2224,Z,74,Reisisadama D-terminal
2,16,24658630,59410940,,310,2247,Z,114,Väike-Õismäe
2,5,24718010,59375640,,357,2252,Z,137,Metsakooli tee
2,2,24733230,59434440,,158,2253,Z,49,Mõigu
2,5,24746020,59433490,,221,2254,Z,180,Männiku
2,33,24717870,59365710,,352,2257,Z,16,Männiku
2,73,24659250,59411210,,30,2258,Z,144,Vana-Lõuna
2,16,24664280,59411180,,252,2284,Z,146,Väike-Õismäe
2,81,24695070,59418870,,26,2287,Z,51,Kaubamaja
2,73,24741600,59420350,,349,2291,Z,22,Vana-Lõuna
2,27,24611240,59356690,,11,2292,Z,33,Laagri alevik
2,73,24742240,59419830,,309,2307,Z,62,Vana-Lõuna
2,27,24661130,59411340,,101,2311,Z,46,Harkujärve
2,25,24661190,59411330,,69,2329,Z,65,Reisisadama D-terminal
2,5,24877360,59459960,,152,2330,Z,48,Männiku
2,54,24844460,59436060,,250,2333,Z,88,Väike-Õismäe
2,16,24659850,59409530,,148,2375,Z,84,Väike-Õismäe
2,16,24764450,59419280,,69,2390,Z,72,Väike-Õismäe
2,4,24639290,59412360,,111,2411,Z,29,Tiskre
2,62,24635400,59411990,,115,2413,Z,40,Väike-Õismäe
2,4,24631460,59426550,,120,2414,Z,80,Väike-Õismäe
2,26,24635250,59412230,,205,2416,Z,40,Väike-Õismäe
2,10,24683300,59399020,,255,2417,Z,71,Vana-Pääsküla
2,35,24848020,59436480,,75,2440,Z,32,Seli
2,61,24635170,59413240,,100,2445,Z,55,Järve haigla
2,26,24661630,59410250,,215,2446,Z,82,Väike-Õismäe
2,1,24828860,59499790,,162,2455,Z,44,Viru keskus
