3,2,24768110,59431800,,306,97,Z,194,Kopli
3,2,24813750,59426800,,265,99,Z,221,Suur-Paala
3,1,24732280,59441620,,266,102,Z,204,Kopli
3,2,24668980,59461300,,314,110,Z,138,Kopli
3,2,24750800,59443200,,111,114,Z,71,Suur-Paala
3,1,24759200,59437240,,89,136,false,69,Kadriorg
3,1,24669070,59461320,,319,140,false,148,Kopli
3,5,24681200,59455090,,134,142,false,93,Vana-Lõuna
3,4,24736780,59410150,,62,501,Z,47,Suur-Paala
3,1,24673470,59458970,,309,502,Z,180,Kopli
3,5,24751890,59436200,,56,505,Z,46,Kopli
3,2,24765610,59432280,,115,506,Z,55,Suur-Paala
3,4,24757830,59437250,,271,509,Z,98,Tondi
3,2,24704680,59453090,,122,512,Z,119,Suur-Paala
3,4,24755090,59437150,,64,517,Z,23,Suur-Paala
3,2,24759550,59444320,,26,518,Z,178,Kopli
3,4,24739630,59415080,,194,520,Z,76,Tondi
3,3,24758900,59437160,,270,521,Z,50,Tondi
3,4,24788590,59429220,,123,522,false,233,Suur-Paala
3,2,24813140,59426750,,84,523,false,33,Suur-Paala
3,4,24814660,59426850,,263,525,false,179,Suur-Paala
3,3,24734090,59410870,,200,526,false,163,Kadriorg
3,1,24729050,59441970,,117,527,false,93,Kadriorg
3,5,24742620,59427420,,188,528,false,71,Vana-Lõuna
3,4,24813750,59426810,,263,529,false,149,Suur-Paala
3,4,24782830,59428960,,216,530,false,126,Tondi
3,2,24711190,59449160,,333,533,false,158,Kopli
3,1,24765140,59437830,,252,534,false,38,Kopli
3,2,24814340,59426870,,266,536,false,17,Suur-Paala
3,3,24742690,59427160,,1,539,false,107,Kadriorg
3,5,24669420,59461160,,320,540,false,22,Kopli
3,1,24667940,59461250,,213,541,false,122,Kopli
2,67,24728270,59428380,,74,1009,Z,72,Seli
2,83,24658960,59400190,,124,1012,Z,50,Mustamäe
2,12,24635900,59412590,,110,1014,Z,102,Väike-Õismäe
2,67,24658280,59410360,,203,1018,Z,41,Sütiste
2,18A,24705760,59383080,,52,1020,Z,56,Viru keskus
2,23,24658360,59410420,,250,1021,Z,134,Kadaka
2,8,24658770,59410990,,242,1022,Z,56,Väike-Õismäe
2,18,24658420,59410450,,252,1023,Z,46,Viru keskus
2,8,24658440,59410460,,247,1024,Z,174,Väike-Õismäe
2,83,24693710,59400770,,229,1028,Z,80,Mustamäe
2,18A,24758890,59439240,,275,1029,Z,21,Urda
2,81,24658520,59410520,,209,1030,Z,96,Mustamäe
2,42,24672570,59427820,,83,1031,Z,113,Priisle
2,67,24897310,59444970,,0,1037,Z,42,Seli
2,36,24674770,59392590,,299,1038,Z,100,Väike-Õismäe
2,18,24736790,59410310,,208,1039,Z,77,Laagri
2,9,24660830,59411360,,170,1047,Z,104,Kadaka
2,24,24652640,59394890,,274,1071,Z,104,Kadaka
2,36,24635460,59412020,,113,1097,Z,116,Väike-Õismäe
2,36,24683790,59388130,,158,1099,Z,47,Viru
2,57,24724060,59393490,,198,1107,Z,74,Raudalu
2,37,24700690,59404820,,26,1108,Z,33,Zoo
2,11,24660970,59411320,,303,1109,Z,94,Kadaka
2,3,24752880,59432700,,142,1110,Z,72,Vana-Lõuna
2,11,24661090,59411290,,286,1112,Z,80,Kadaka
2,11,24661140,59411260,,139,1113,Z,66,Kadaka
2,9,24661210,59411260,,294,1114,Z,10,Kadaka
2,8,24661230,59411220,,113,1115,Z,96,Väike-Õismäe
2,45,24660120,59408990,,163,1116,Z,106,Väike-Õismäe
2,24,24661270,59411220,,145,1118,Z,254,Kadaka
2,11,24661350,59411210,,119,1119,Z,52,Kadaka
2,24,24715260,59422580,,205,1120,Z,18,Kadaka
2,24,24698150,59402800,,44,1141,Z,165,Estonia
2,45,24660700,59412050,,347,1142,Z,74,Väike-Õismäe
2,54,24874350,59449900,,96,1144,Z,61,Priisle
2,14,24661010,59411980,,341,1145,Z,50,Viru keskus
2,20A,24758810,59438860,,30,1158,Z,72,Viru keskus
2,11,24659230,59410930,,212,1161,Z,26,Kadaka
2,24,24663960,59397050,,32,1162,Z,125,Estonia
